date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,
2015-09-15,Sorghum (brown) - Wholesale,100 KG,cereals and tubers,5408.0,NGN,Nigeria,Kano,2225,Dawanau,1976,481,14,9,1,1976_481_14_9,
2015-10-15,Sorghum (brown) - Wholesale,100 KG,cereals and tubers,5380.0,NGN,Nigeria,Kano,2225,Dawanau,1976,481,14,9,1,1976_481_14_9,
2015-11-15,Sorghum (brown) - Wholesale,100 KG,cereals and tubers,5200.0,NGN,Nigeria,Kano,2225,Dawanau,1976,481,14,9,1,1976_481_14_9,
2015-12-15,Sorghum (brown) - Wholesale,100 KG,cereals and tubers,5200.0,NGN,Nigeria,Kano,2225,Dawanau,1976,481,14,9,1,1976_481_14_9,
2016-01-15,Sorghum (brown) - Wholesale,100 KG,cereals and tubers,5825.0,NGN,Nigeria,Kano,2225,Dawanau,1976,481,14,9,1,1976_481_14_9,
2016-02-15,Sorghum (brown) - Wholesale,100 KG,cereals and tubers,6450.0,NGN,Nigeria,Kano,2225,Dawanau,1976,481,14,9,1,1976_481_14_9,
2016-03-15,Sorghum (brown) - Wholesale,100 KG,cereals and tubers,6960.0,NGN,Nigeria,Kano,2225,Dawanau,1976,481,14,9,1,1976_481_14_9,
2016-04-15,Sorghum (brown) - Wholesale,100 KG,cereals and tubers,7500.0,NGN,Nigeria,Kano,2225,Dawanau,1976,481,14,9,1,1976_481_14_9,
2016-05-15,Sorghum (brown) - Wholesale,100 KG,cereals and tubers,9250.0,NGN,Nigeria,Kano,2225,Dawanau,1976,481,14,9,1,1976_481_14_9,
2016-06-15,Sorghum (brown) - Wholesale,100 KG,cereals and tubers,9940.0,NGN,Nigeria,Kano,2225,Dawanau,1976,481,14,9,1,1976_481_14_9,
2016-07-15,Sorghum (brown) - Wholesale,100 KG,cereals and tubers,10600.0,NGN,Nigeria,Kano,2225,Dawanau,1976,481,14,9,1,1976_481_14_9,
2016-08-15,Sorghum (brown) - Wholesale,100 KG,cereals and tubers,13800.0,NGN,Nigeria,Kano,2225,Dawanau,1976,481,14,9,1,1976_481_14_9,
2016-09-15,Sorghum (brown) - Wholesale,100 KG,cereals and tubers,13825.0,NGN,Nigeria,Kano,2225,Dawanau,1976,481,14,9,1,1976_481_14_9,
2016-10-15,Sorghum (brown) - Wholesale,100 KG,cereals and tubers,15140.0,NGN,Nigeria,Kano,2225,Dawanau,1976,481,14,9,1,1976_481_14_9,
2016-11-15,Sorghum (brown) - Wholesale,100 KG,cereals and tubers,11832.0,NGN,Nigeria,Kano,2225,Dawanau,1976,481,14,9,1,1976_481_14_9,
2016-12-15,Sorghum (brown) - Wholesale,100 KG,cereals and tubers,9700.0,NGN,Nigeria,Kano,2225,Dawanau,1976,481,14,9,1,1976_481_14_9,
2017-01-15,Sorghum (brown) - Wholesale,100 KG,cereals and tubers,13050.0,NGN,Nigeria,Kano,2225,Dawanau,1976,481,14,9,1,1976_481_14_9,
2017-02-15,Sorghum (brown) - Wholesale,100 KG,cereals and tubers,13330.0,NGN,Nigeria,Kano,2225,Dawanau,1976,481,14,9,1,1976_481_14_9,
2017-04-15,Sorghum (brown) - Wholesale,100 KG,cereals and tubers,13700.0,NGN,Nigeria,Kano,2225,Dawanau,1976,481,14,9,1,1976_481_14_9,
2017-05-15,Sorghum (brown) - Wholesale,100 KG,cereals and tubers,13480.0,NGN,Nigeria,Kano,2225,Dawanau,1976,481,14,9,1,1976_481_14_9,
2017-06-15,Sorghum (brown) - Wholesale,100 KG,cereals and tubers,14075.0,NGN,Nigeria,Kano,2225,Dawanau,1976,481,14,9,1,1976_481_14_9,
2017-07-15,Sorghum (brown) - Wholesale,100 KG,cereals and tubers,14400.0,NGN,Nigeria,Kano,2225,Dawanau,1976,481,14,9,1,1976_481_14_9,
2017-08-15,Sorghum (brown) - Wholesale,100 KG,cereals and tubers,14720.0,NGN,Nigeria,Kano,2225,Dawanau,1976,481,14,9,1,1976_481_14_9,
2017-09-15,Sorghum (brown) - Wholesale,100 KG,cereals and tubers,14550.0,NGN,Nigeria,Kano,2225,Dawanau,1976,481,14,9,1,1976_481_14_9,
2017-10-15,Sorghum (brown) - Wholesale,100 KG,cereals and tubers,15300.0,NGN,Nigeria,Kano,2225,Dawanau,1976,481,14,9,1,1976_481_14_9,
2017-11-15,Sorghum (brown) - Wholesale,100 KG,cereals and tubers,10920.0,NGN,Nigeria,Kano,2225,Dawanau,1976,481,14,9,1,1976_481_14_9,
2017-12-15,Sorghum (brown) - Wholesale,100 KG,cereals and tubers,9100.0,NGN,Nigeria,Kano,2225,Dawanau,1976,481,14,9,1,1976_481_14_9,
2018-02-15,Sorghum (brown) - Wholesale,100 KG,cereals and tubers,9900.0,NGN,Nigeria,Kano,2225,Dawanau,1976,481,14,9,1,1976_481_14_9,
2018-03-15,Sorghum (brown) - Wholesale,100 KG,cereals and tubers,10400.0,NGN,Nigeria,Kano,2225,Dawanau,1976,481,14,9,1,1976_481_14_9,
2018-04-15,Sorghum (brown) - Wholesale,100 KG,cereals and tubers,10400.0,NGN,Nigeria,Kano,2225,Dawanau,1976,481,14,9,1,1976_481_14_9,
2018-05-15,Sorghum (brown) - Wholesale,100 KG,cereals and tubers,10640.0,NGN,Nigeria,Kano,2225,Dawanau,1976,481,14,9,1,1976_481_14_9,
2018-01-15,Sorghum (brown) - Retail,KG,cereals and tubers,96.7,NGN,Nigeria,Kano,2225,Dawanau,1976,481,15,5,1,1976_481_15_5,
2014-07-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,10000.0,NGN,Nigeria,Kano,2225,Dawanau,1976,482,14,9,1,1976_482_14_9,
2014-08-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,9125.0,NGN,Nigeria,Kano,2225,Dawanau,1976,482,14,9,1,1976_482_14_9,
2014-09-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,7100.0,NGN,Nigeria,Kano,2225,Dawanau,1976,482,14,9,1,1976_482_14_9,
2014-10-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,7625.0,NGN,Nigeria,Kano,2225,Dawanau,1976,482,14,9,1,1976_482_14_9,
2014-11-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,6810.0,NGN,Nigeria,Kano,2225,Dawanau,1976,482,14,9,1,1976_482_14_9,
2014-12-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,7408.0,NGN,Nigeria,Kano,2225,Dawanau,1976,482,14,9,1,1976_482_14_9,
2015-01-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,7120.0,NGN,Nigeria,Kano,2225,Dawanau,1976,482,14,9,1,1976_482_14_9,
2015-02-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,7400.0,NGN,Nigeria,Kano,2225,Dawanau,1976,482,14,9,1,1976_482_14_9,
2015-03-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,7040.0,NGN,Nigeria,Kano,2225,Dawanau,1976,482,14,9,1,1976_482_14_9,
2015-04-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,7850.0,NGN,Nigeria,Kano,2225,Dawanau,1976,482,14,9,1,1976_482_14_9,
2015-05-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,8500.0,NGN,Nigeria,Kano,2225,Dawanau,1976,482,14,9,1,1976_482_14_9,
2015-06-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,10000.0,NGN,Nigeria,Kano,2225,Dawanau,1976,482,14,9,1,1976_482_14_9,
2015-07-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,5230.0,NGN,Nigeria,Kano,2225,Dawanau,1976,482,14,9,1,1976_482_14_9,
2015-08-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,8810.0,NGN,Nigeria,Kano,2225,Dawanau,1976,482,14,9,1,1976_482_14_9,
2015-09-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,10000.0,NGN,Nigeria,Kano,2225,Dawanau,1976,482,14,9,1,1976_482_14_9,
2015-10-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,10000.0,NGN,Nigeria,Kano,2225,Dawanau,1976,482,14,9,1,1976_482_14_9,
2015-11-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,10000.0,NGN,Nigeria,Kano,2225,Dawanau,1976,482,14,9,1,1976_482_14_9,
2015-12-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,10000.0,NGN,Nigeria,Kano,2225,Dawanau,1976,482,14,9,1,1976_482_14_9,
2016-01-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,9500.0,NGN,Nigeria,Kano,2225,Dawanau,1976,482,14,9,1,1976_482_14_9,
2016-02-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,8650.0,NGN,Nigeria,Kano,2225,Dawanau,1976,482,14,9,1,1976_482_14_9,
2016-03-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,9160.0,NGN,Nigeria,Kano,2225,Dawanau,1976,482,14,9,1,1976_482_14_9,
2016-04-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,12150.0,NGN,Nigeria,Kano,2225,Dawanau,1976,482,14,9,1,1976_482_14_9,
2016-05-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,13200.0,NGN,Nigeria,Kano,2225,Dawanau,1976,482,14,9,1,1976_482_14_9,
2016-06-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,12400.0,NGN,Nigeria,Kano,2225,Dawanau,1976,482,14,9,1,1976_482_14_9,
2016-07-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,13200.0,NGN,Nigeria,Kano,2225,Dawanau,1976,482,14,9,1,1976_482_14_9,
2016-08-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,14960.0,NGN,Nigeria,Kano,2225,Dawanau,1976,482,14,9,1,1976_482_14_9,
2016-09-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,14800.0,NGN,Nigeria,Kano,2225,Dawanau,1976,482,14,9,1,1976_482_14_9,
2016-10-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,13650.0,NGN,Nigeria,Kano,2225,Dawanau,1976,482,14,9,1,1976_482_14_9,
2016-11-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,14320.0,NGN,Nigeria,Kano,2225,Dawanau,1976,482,14,9,1,1976_482_14_9,
2016-12-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,14300.0,NGN,Nigeria,Kano,2225,Dawanau,1976,482,14,9,1,1976_482_14_9,
2017-01-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,19600.0,NGN,Nigeria,Kano,2225,Dawanau,1976,482,14,9,1,1976_482_14_9,
2017-02-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,21000.0,NGN,Nigeria,Kano,2225,Dawanau,1976,482,14,9,1,1976_482_14_9,
2017-04-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,23250.0,NGN,Nigeria,Kano,2225,Dawanau,1976,482,14,9,1,1976_482_14_9,
2017-05-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,22272.0,NGN,Nigeria,Kano,2225,Dawanau,1976,482,14,9,1,1976_482_14_9,
2017-06-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,22475.0,NGN,Nigeria,Kano,2225,Dawanau,1976,482,14,9,1,1976_482_14_9,
2017-07-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,20650.0,NGN,Nigeria,Kano,2225,Dawanau,1976,482,14,9,1,1976_482_14_9,
2017-08-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,23000.0,NGN,Nigeria,Kano,2225,Dawanau,1976,482,14,9,1,1976_482_14_9,
2017-09-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,22800.0,NGN,Nigeria,Kano,2225,Dawanau,1976,482,14,9,1,1976_482_14_9,
2017-10-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,22000.0,NGN,Nigeria,Kano,2225,Dawanau,1976,482,14,9,1,1976_482_14_9,
2017-11-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,14760.0,NGN,Nigeria,Kano,2225,Dawanau,1976,482,14,9,1,1976_482_14_9,
2017-12-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,13900.0,NGN,Nigeria,Kano,2225,Dawanau,1976,482,14,9,1,1976_482_14_9,
2018-02-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,14250.0,NGN,Nigeria,Kano,2225,Dawanau,1976,482,14,9,1,1976_482_14_9,
2018-03-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,14850.0,NGN,Nigeria,Kano,2225,Dawanau,1976,482,14,9,1,1976_482_14_9,
2018-04-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,14500.0,NGN,Nigeria,Kano,2225,Dawanau,1976,482,14,9,1,1976_482_14_9,
2018-05-15,Gari (yellow) - Wholesale,100 KG,cereals and tubers,16400.0,NGN,Nigeria,Kano,2225,Dawanau,1976,482,14,9,1,1976_482_14_9,
2018-01-15,Gari (yellow) - Retail,KG,cereals and tubers,140.5,NGN,Nigeria,Kano,2225,Dawanau,1976,482,15,5,1,1976_482_15_5,
2014-07-15,Gari (white) - Wholesale,100 KG,cereals and tubers,7600.0,NGN,Nigeria,Kano,2225,Dawanau,1976,483,14,9,1,1976_483_14_9,
2014-08-15,Gari (white) - Wholesale,100 KG,cereals and tubers,7575.0,NGN,Nigeria,Kano,2225,Dawanau,1976,483,14,9,1,1976_483_14_9,
2014-09-15,Gari (white) - Wholesale,100 KG,cereals and tubers,7220.0,NGN,Nigeria,Kano,2225,Dawanau,1976,483,14,9,1,1976_483_14_9,
2014-10-15,Gari (white) - Wholesale,100 KG,cereals and tubers,6425.0,NGN,Nigeria,Kano,2225,Dawanau,1976,483,14,9,1,1976_483_14_9,
2014-11-15,Gari (white) - Wholesale,100 KG,cereals and tubers,5650.0,NGN,Nigeria,Kano,2225,Dawanau,1976,483,14,9,1,1976_483_14_9,
2014-12-15,Gari (white) - Wholesale,100 KG,cereals and tubers,6300.0,NGN,Nigeria,Kano,2225,Dawanau,1976,483,14,9,1,1976_483_14_9,
2015-01-15,Gari (white) - Wholesale,100 KG,cereals and tubers,6000.0,NGN,Nigeria,Kano,2225,Dawanau,1976,483,14,9,1,1976_483_14_9,
2015-02-15,Gari (white) - Wholesale,100 KG,cereals and tubers,6400.0,NGN,Nigeria,Kano,2225,Dawanau,1976,483,14,9,1,1976_483_14_9,
2015-03-15,Gari (white) - Wholesale,100 KG,cereals and tubers,6400.0,NGN,Nigeria,Kano,2225,Dawanau,1976,483,14,9,1,1976_483_14_9,
2015-04-15,Gari (white) - Wholesale,100 KG,cereals and tubers,7000.0,NGN,Nigeria,Kano,2225,Dawanau,1976,483,14,9,1,1976_483_14_9,
2015-05-15,Gari (white) - Wholesale,100 KG,cereals and tubers,7250.0,NGN,Nigeria,Kano,2225,Dawanau,1976,483,14,9,1,1976_483_14_9,
2015-06-15,Gari (white) - Wholesale,100 KG,cereals and tubers,8000.0,NGN,Nigeria,Kano,2225,Dawanau,1976,483,14,9,1,1976_483_14_9,
2015-07-15,Gari (white) - Wholesale,100 KG,cereals and tubers,7800.0,NGN,Nigeria,Kano,2225,Dawanau,1976,483,14,9,1,1976_483_14_9,
2015-08-15,Gari (white) - Wholesale,100 KG,cereals and tubers,8000.0,NGN,Nigeria,Kano,2225,Dawanau,1976,483,14,9,1,1976_483_14_9,
2015-09-15,Gari (white) - Wholesale,100 KG,cereals and tubers,8000.0,NGN,Nigeria,Kano,2225,Dawanau,1976,483,14,9,1,1976_483_14_9,
2015-10-15,Gari (white) - Wholesale,100 KG,cereals and tubers,8000.0,NGN,Nigeria,Kano,2225,Dawanau,1976,483,14,9,1,1976_483_14_9,
2015-11-15,Gari (white) - Wholesale,100 KG,cereals and tubers,8000.0,NGN,Nigeria,Kano,2225,Dawanau,1976,483,14,9,1,1976_483_14_9,
2015-12-15,Gari (white) - Wholesale,100 KG,cereals and tubers,8000.0,NGN,Nigeria,Kano,2225,Dawanau,1976,483,14,9,1,1976_483_14_9,
2016-01-15,Gari (white) - Wholesale,100 KG,cereals and tubers,8750.0,NGN,Nigeria,Kano,2225,Dawanau,1976,483,14,9,1,1976_483_14_9,
2016-02-15,Gari (white) - Wholesale,100 KG,cereals and tubers,8150.0,NGN,Nigeria,Kano,2225,Dawanau,1976,483,14,9,1,1976_483_14_9,
2016-03-15,Gari (white) - Wholesale,100 KG,cereals and tubers,8500.0,NGN,Nigeria,Kano,2225,Dawanau,1976,483,14,9,1,1976_483_14_9,
2016-04-15,Gari (white) - Wholesale,100 KG,cereals and tubers,11112.5,NGN,Nigeria,Kano,2225,Dawanau,1976,483,14,9,1,1976_483_14_9,
2016-05-15,Gari (white) - Wholesale,100 KG,cereals and tubers,11650.0,NGN,Nigeria,Kano,2225,Dawanau,1976,483,14,9,1,1976_483_14_9,
2016-06-15,Gari (white) - Wholesale,100 KG,cereals and tubers,10840.0,NGN,Nigeria,Kano,2225,Dawanau,1976,483,14,9,1,1976_483_14_9,
2016-07-15,Gari (white) - Wholesale,100 KG,cereals and tubers,11850.0,NGN,Nigeria,Kano,2225,Dawanau,1976,483,14,9,1,1976_483_14_9,
2016-08-15,Gari (white) - Wholesale,100 KG,cereals and tubers,13920.0,NGN,Nigeria,Kano,2225,Dawanau,1976,483,14,9,1,1976_483_14_9,
2016-09-15,Gari (white) - Wholesale,100 KG,cereals and tubers,13250.0,NGN,Nigeria,Kano,2225,Dawanau,1976,483,14,9,1,1976_483_14_9,
2016-10-15,Gari (white) - Wholesale,100 KG,cereals and tubers,12350.0,NGN,Nigeria,Kano,2225,Dawanau,1976,483,14,9,1,1976_483_14_9,
2016-11-15,Gari (white) - Wholesale,100 KG,cereals and tubers,12960.0,NGN,Nigeria,Kano,2225,Dawanau,1976,483,14,9,1,1976_483_14_9,
2016-12-15,Gari (white) - Wholesale,100 KG,cereals and tubers,13000.0,NGN,Nigeria,Kano,2225,Dawanau,1976,483,14,9,1,1976_483_14_9,
2017-01-15,Gari (white) - Wholesale,100 KG,cereals and tubers,18500.0,NGN,Nigeria,Kano,2225,Dawanau,1976,483,14,9,1,1976_483_14_9,
2017-02-15,Gari (white) - Wholesale,100 KG,cereals and tubers,18350.0,NGN,Nigeria,Kano,2225,Dawanau,1976,483,14,9,1,1976_483_14_9,
2017-04-15,Gari (white) - Wholesale,100 KG,cereals and tubers,21500.0,NGN,Nigeria,Kano,2225,Dawanau,1976,483,14,9,1,1976_483_14_9,
2017-05-15,Gari (white) - Wholesale,100 KG,cereals and tubers,21240.0,NGN,Nigeria,Kano,2225,Dawanau,1976,483,14,9,1,1976_483_14_9,
2017-06-15,Gari (white) - Wholesale,100 KG,cereals and tubers,21800.0,NGN,Nigeria,Kano,2225,Dawanau,1976,483,14,9,1,1976_483_14_9,
2017-07-15,Gari (white) - Wholesale,100 KG,cereals and tubers,21650.0,NGN,Nigeria,Kano,2225,Dawanau,1976,483,14,9,1,1976_483_14_9,
2017-08-15,Gari (white) - Wholesale,100 KG,cereals and tubers,21560.0,NGN,Nigeria,Kano,2225,Dawanau,1976,483,14,9,1,1976_483_14_9,
2017-09-15,Gari (white) - Wholesale,100 KG,cereals and tubers,21300.0,NGN,Nigeria,Kano,2225,Dawanau,1976,483,14,9,1,1976_483_14_9,
2017-10-15,Gari (white) - Wholesale,100 KG,cereals and tubers,19250.0,NGN,Nigeria,Kano,2225,Dawanau,1976,483,14,9,1,1976_483_14_9,
2017-11-15,Gari (white) - Wholesale,100 KG,cereals and tubers,11960.0,NGN,Nigeria,Kano,2225,Dawanau,1976,483,14,9,1,1976_483_14_9,
2017-12-15,Gari (white) - Wholesale,100 KG,cereals and tubers,11200.0,NGN,Nigeria,Kano,2225,Dawanau,1976,483,14,9,1,1976_483_14_9,
2018-02-15,Gari (white) - Wholesale,100 KG,cereals and tubers,13650.0,NGN,Nigeria,Kano,2225,Dawanau,1976,483,14,9,1,1976_483_14_9,
2018-03-15,Gari (white) - Wholesale,100 KG,cereals and tubers,13900.0,NGN,Nigeria,Kano,2225,Dawanau,1976,483,14,9,1,1976_483_14_9,
2018-04-15,Gari (white) - Wholesale,100 KG,cereals and tubers,13500.0,NGN,Nigeria,Kano,2225,Dawanau,1976,483,14,9,1,1976_483_14_9,
2018-05-15,Gari (white) - Wholesale,100 KG,cereals and tubers,15640.0,NGN,Nigeria,Kano,2225,Dawanau,1976,483,14,9,1,1976_483_14_9,
2018-01-15,Gari (white) - Retail,KG,cereals and tubers,119.9,NGN,Nigeria,Kano,2225,Dawanau,1976,483,15,5,1,1976_483_15_5,
2002-01-15,Maize - Wholesale,KG,cereals and tubers,175.9193,NGN,Nigeria,Katsina,2226,Jibia (CBM),1038,51,14,5,1,1038_51_14_5,
2002-02-15,Maize - Wholesale,KG,cereals and tubers,169.7625,NGN,Nigeria,Katsina,2226,Jibia (CBM),1038,51,14,5,1,1038_51_14_5,
2002-03-15,Maize - Wholesale,KG,cereals and tubers,181.9444,NGN,Nigeria,Katsina,2226,Jibia (CBM),1038,51,14,5,1,1038_51_14_5,
2002-04-15,Maize - Wholesale,KG,cereals and tubers,190.2174,NGN,Nigeria,Katsina,2226,Jibia (CBM),1038,51,14,5,1,1038_51_14_5,
2002-05-15,Maize - Wholesale,KG,cereals and tubers,208.6663,NGN,Nigeria,Katsina,2226,Jibia (CBM),1038,51,14,5,1,1038_51_14_5,
2002-06-15,Maize - Wholesale,KG,cereals and tubers,222.2564,NGN,Nigeria,Katsina,2226,Jibia (CBM),1038,51,14,5,1,1038_51_14_5,
2002-07-15,Maize - Wholesale,KG,cereals and tubers,233.4751,NGN,Nigeria,Katsina,2226,Jibia (CBM),1038,51,14,5,1,1038_51_14_5,
2002-08-15,Maize - Wholesale,KG,cereals and tubers,216.4526,NGN,Nigeria,Katsina,2226,Jibia (CBM),1038,51,14,5,1,1038_51_14_5,
2002-09-15,Maize - Wholesale,KG,cereals and tubers,135.4579,NGN,Nigeria,Katsina,2226,Jibia (CBM),1038,51,14,5,1,1038_51_14_5,
2002-10-15,Maize - Wholesale,KG,cereals and tubers,112.5,NGN,Nigeria,Katsina,2226,Jibia (CBM),1038,51,14,5,1,1038_51_14_5,
2002-11-15,Maize - Wholesale,KG,cereals and tubers,98.3333,NGN,Nigeria,Katsina,2226,Jibia (CBM),1038,51,14,5,1,1038_51_14_5,
2002-12-15,Maize - Wholesale,KG,cereals and tubers,110.0123,NGN,Nigeria,Katsina,2226,Jibia (CBM),1038,51,14,5,1,1038_51_14_5,
2003-01-15,Maize - Wholesale,KG,cereals and tubers,109.0513,NGN,Nigeria,Katsina,2226,Jibia (CBM),1038,51,14,5,1,1038_51_14_5,
2003-03-15,Maize - Wholesale,KG,cereals and tubers,99.1197,NGN,Nigeria,Katsina,2226,Jibia (CBM),1038,51,14,5,1,1038_51_14_5,
2003-06-15,Maize - Wholesale,KG,cereals and tubers,95.346,NGN,Nigeria,Katsina,2226,Jibia (CBM),1038,51,14,5,1,1038_51_14_5,
2003-09-15,Maize - Wholesale,KG,cereals and tubers,96.5148,NGN,Nigeria,Katsina,2226,Jibia (CBM),1038,51,14,5,1,1038_51_14_5,
2003-12-15,Maize - Wholesale,KG,cereals and tubers,80.7692,NGN,Nigeria,Katsina,2226,Jibia (CBM),1038,51,14,5,1,1038_51_14_5,
2005-03-15,Maize - Wholesale,KG,cereals and tubers,168.4982,NGN,Nigeria,Katsina,2226,Jibia (CBM),1038,51,14,5,1,1038_51_14_5,
2005-06-15,Maize - Wholesale,KG,cereals and tubers,239.0622,NGN,Nigeria,Katsina,2226,Jibia (CBM),1038,51,14,5,1,1038_51_14_5,
2005-09-15,Maize - Wholesale,KG,cereals and tubers,153.7775,NGN,Nigeria,Katsina,2226,Jibia (CBM),1038,51,14,5,1,1038_51_14_5,
2005-12-15,Maize - Wholesale,KG,cereals and tubers,138.187,NGN,Nigeria,Katsina,2226,Jibia (CBM),1038,51,14,5,1,1038_51_14_5,
2006-03-15,Maize - Wholesale,KG,cereals and tubers,133.0409,NGN,Nigeria,Katsina,2226,Jibia (CBM),1038,51,14,5,1,1038_51_14_5,
2006-06-15,Maize - Wholesale,KG,cereals and tubers,147.6252,NGN,Nigeria,Katsina,2226,Jibia (CBM),1038,51,14,5,1,1038_51_14_5,
2007-03-15,Maize - Wholesale,KG,cereals and tubers,103.0,NGN,Nigeria,Katsina,2226,Jibia (CBM),1038,51,14,5,1,1038_51_14_5,
2008-02-15,Maize - Wholesale,KG,cereals and tubers,195.2233,NGN,Nigeria,Katsina,2226,Jibia (CBM),1038,51,14,5,1,1038_51_14_5,
2008-03-15,Maize - Wholesale,KG,cereals and tubers,184.6333,NGN,Nigeria,Katsina,2226,Jibia (CBM),1038,51,14,5,1,1038_51_14_5,
2008-04-15,Maize - Wholesale,KG,cereals and tubers,172.9003,NGN,Nigeria,Katsina,2226,Jibia (CBM),1038,51,14,5,1,1038_51_14_5,
2008-05-15,Maize - Wholesale,KG,cereals and tubers,231.999,NGN,Nigeria,Katsina,2226,Jibia (CBM),1038,51,14,5,1,1038_51_14_5,
2008-06-15,Maize - Wholesale,KG,cereals and tubers,248.0715,NGN,Nigeria,Katsina,2226,Jibia (CBM),1038,51,14,5,1,1038_51_14_5,
2008-07-15,Maize - Wholesale,KG,cereals and tubers,254.0773,NGN,Nigeria,Katsina,2226,Jibia (CBM),1038,51,14,5,1,1038_51_14_5,
2008-08-15,Maize - Wholesale,KG,cereals and tubers,241.7089,NGN,Nigeria,Katsina,2226,Jibia (CBM),1038,51,14,5,1,1038_51_14_5,
2008-09-15,Maize - Wholesale,KG,cereals and tubers,195.4414,NGN,Nigeria,Katsina,2226,Jibia (CBM),1038,51,14,5,1,1038_51_14_5,
2008-10-15,Maize - Wholesale,KG,cereals and tubers,169.1729,NGN,Nigeria,Katsina,2226,Jibia (CBM),1038,51,14,5,1,1038_51_14_5,
2008-11-15,Maize - Wholesale,KG,cereals and tubers,172.0,NGN,Nigeria,Katsina,2226,Jibia (CBM),1038,51,14,5,1,1038_51_14_5,
2008-12-15,Maize - Wholesale,KG,cereals and tubers,165.0,NGN,Nigeria,Katsina,2226,Jibia (CBM),1038,51,14,5,1,1038_51_14_5,
2009-01-15,Maize - Wholesale,KG,cereals and tubers,157.2132,NGN,Nigeria,Katsina,2226,Jibia (CBM),1038,51,14,5,1,1038_51_14_5,
2009-02-15,Maize - Wholesale,KG,cereals and tubers,162.4656,NGN,Nigeria,Katsina,2226,Jibia (CBM),1038,51,14,5,1,1038_51_14_5,
2009-07-15,Maize - Wholesale,KG,cereals and tubers,216.0,NGN,Nigeria,Katsina,2226,Jibia (CBM),1038,51,14,5,1,1038_51_14_5,
2009-08-15,Maize - Wholesale,KG,cereals and tubers,160.8683,NGN,Nigeria,Katsina,2226,Jibia (CBM),1038,51,14,5,1,1038_51_14_5,
2009-09-15,Maize - Wholesale,KG,cereals and tubers,108.6729,NGN,Nigeria,Katsina,2226,Jibia (CBM),1038,51,14,5,1,1038_51_14_5,
2009-10-15,Maize - Wholesale,KG,cereals and tubers,102.7983,NGN,Nigeria,Katsina,2226,Jibia (CBM),1038,51,14,5,1,1038_51_14_5,
2009-11-15,Maize - Wholesale,KG,cereals and tubers,92.738,NGN,Nigeria,Katsina,2226,Jibia (CBM),1038,51,14,5,1,1038_51_14_5,
2009-12-15,Maize - Wholesale,KG,cereals and tubers,153.6145,NGN,Nigeria,Katsina,2226,Jibia (CBM),1038,51,14,5,1,1038_51_14_5,
